"(PDH-CSV 4.0) (Eastern Standard Time)(300)","\\LAPTOP-50QB2UVF\Memory\Available Bytes","\\LAPTOP-50QB2UVF\Processor(_Total)\% Processor Time","\\LAPTOP-50QB2UVF\Processor(_Total)\% User Time","\\LAPTOP-50QB2UVF\Processor(_Total)\% Privileged Time","\\LAPTOP-50QB2UVF\Processor(_Total)\Interrupts/sec","\\LAPTOP-50QB2UVF\Processor(_Total)\% DPC Time","\\LAPTOP-50QB2UVF\Processor(_Total)\% Interrupt Time","\\LAPTOP-50QB2UVF\Processor(_Total)\DPCs Queued/sec","\\LAPTOP-50QB2UVF\Processor(_Total)\DPC Rate","\\LAPTOP-50QB2UVF\Processor(_Total)\% Idle Time","\\LAPTOP-50QB2UVF\Processor(_Total)\% C1 Time","\\LAPTOP-50QB2UVF\Processor(_Total)\% C2 Time","\\LAPTOP-50QB2UVF\Processor(_Total)\% C3 Time","\\LAPTOP-50QB2UVF\Processor(_Total)\C1 Transitions/sec","\\LAPTOP-50QB2UVF\Processor(_Total)\C2 Transitions/sec","\\LAPTOP-50QB2UVF\Processor(_Total)\C3 Transitions/sec","Use this template to create a basic Data Collector Set. You can add or remove counters and change the scheduling options later by editing its properties. Membership in the local Administrators group, or equivalent, is the minimum required to run this Data Collector Set without modification. See the help topic "Create a Data Collector Set From a Template" for more information about permissions and configuration."
"12/02/2020 23:41:15.874","8125513728"," "," "," "," "," "," "," ","14"," "," "," "," "," "," "," "," "
"12/02/2020 23:41:16.875","8125435904","4.0568136423510541277","1.8200637739195879572","2.0800757371456972677","15543.497021146027691","0.13000598161305462752","0.39001794483916391032","909.91683499961641246","7","92.97771007957213385","0","0.13075480648218751334","92.846955273089932348","0","89.892991383057605503","14524.709785471373834"," "
"12/02/2020 23:41:17.878","8124862464","5.5735956483525583849","1.9482701710631724623","3.3770036248765946674","28243.267560720927577","0","0.51953671724975014623","1420.4426434437593798","11","92.363768870151531587","0","0.6844462080542904614","91.679322662097234797","0","502.74093560088113009","26093.651060284621053"," "
"12/02/2020 23:41:18.868","8126517248","9.6297383627481849544","6.0509991701784731077","4.6040244020466101205","23547.247094655831461","0.26308999512452069247","0.78925988284706172227","1232.5228014192600767","23","88.962636209839175194","0","0.3766423929894931466","88.586003919376182125","0","103.04698831538075865","21428.722246642562823"," "
"12/02/2020 23:41:19.871","8127078400","4.8680575165108148639","2.3361186013649213322","2.2063325733825309705","24451.746845233290514","0.3893481165078039874","0.51913414449019390506","1310.6447275702839761","9","91.715522901338204065","0","0","91.715522901338204065","0","0","22964.688340644039272"," "
"12/02/2020 23:41:20.873","8009564160","23.180354134690972501","14.038108785984352522","8.9687867330513224573","41811.060604774967942","0","0.6499207626748524369","2459.7090375839347871","29","74.945422328703884318","1.787803691086736757","4.22062666117620644","68.936972011130663418","1343.6559921217435658","2885.9654333016051169","26068.523460822594643"," "
"12/02/2020 23:41:21.874","8021889024","12.773862725477414415","8.7096161331902486324","3.8998273742972697775","25953.095326455972099","0","0.1299859261781771691","1491.6490119921988935","7","84.18355809816813462","0.2910506686537940868","2.2508131358465743865","81.641704277225841224","78.875684034393387378","336.46969012139965116","22113.147468275248684"," "
"12/02/2020 23:41:22.876","7960092672","15.679771716807666238","11.303322770506063932","4.1575491686338512665","26428.408593772212043","0","0.25984994119899762488","2445.3012254939862942","7","80.822711136309166591","2.3024788219603831152","4.2930818370658450078","74.227140499172918453","1371.8030130780216496","3220.4946372478939338","18370.188276222263084"," "
"12/02/2020 23:41:23.866","7955083264","14.721542970538481043","10.923010558458420505","4.8692962988492691778","23851.839601938310807","0","0.52640685955146004904","1528.3938582018447505","53","82.455449523340178075","0.43648420092140149951","3.7754478496083203609","78.243527579886844592","135.45289484063965801","1857.9285128141470977","18222.457726061278663"," "
"12/02/2020 23:41:24.867","7929487360","16.777755052555853865","11.573092236482743544","5.0713507610042114493","24815.095087250276265","0","0","3788.670855574549023","37","80.566509822688672671","3.2661902892019734068","1.2687864238814030582","76.031543096275086668","2364.6738497629235098","269.62075145100902773","19492.581734532210248"," "
"12/02/2020 23:41:25.869","7898320896","14.740590979937506333","8.8378685514568378068","5.7186220017178319708","22846.49088700824359","0","0.259940539674570259","3897.0900695975960843","60","83.737576040992394155","3.0823645785348925408","1.1900050357116298549","79.465186463567945907","1701.9822153339912347","239.57520919657352465","18669.896406681313238"," "
"12/02/2020 23:41:26.869","7863066624","13.802760958188430962","9.5051349094342150181","4.2968360549951656324","23549.842834396371472","0","0.13020897134912634563","3073.7184473902193531","5","83.563299849931183871","2.7424483346581562948","3.4489327534312477219","77.37192876176278844","1880.8277161811979568","1231.8871591362230902","15503.579872083717419"," "
"12/02/2020 23:41:27.875","7947177984","16.886165900855274913","11.263084696346355784","5.0489762016166253034","26766.632548821762612","0","0.25892491575146786564","1665.4572629746082839","48","81.174760696784630909","1.2376634835134963097","3.5722829239405826662","76.364814289330553265","622.43358007289839406","902.82698195877276248","21525.662260380475345"," "
"12/02/2020 23:41:28.876","7923744768","17.687145144970006783","13.653796911370580602","3.9010834051382352605","24662.01583166790806","0","0","3588.3462737176155315","52","79.590350539745159608","2.7523747548746442249","2.0740930711365868078","74.763892700507454947","1558.9781612227102414","667.13479288710470883","18721.719801589319104"," "
"12/02/2020 23:41:29.877","7878897664","16.386576945278342521","9.8827649846902403397","6.3717864982493139792","22962.170989229856787","0","0.26006619249352358469","3859.8178086101597728","56","83.22200051531875431","2.0865915260026244304","0.63899524828177145519","80.496403754236894201","980.68333455502636298","1047.5935009656034254","18785.778214169655257"," "
