"(PDH-CSV 4.0) (Eastern Standard Time)(300)","\\LAPTOP-50QB2UVF\Memory\Available Bytes","\\LAPTOP-50QB2UVF\Processor(_Total)\% Processor Time","\\LAPTOP-50QB2UVF\Processor(_Total)\% User Time","\\LAPTOP-50QB2UVF\Processor(_Total)\% Privileged Time","\\LAPTOP-50QB2UVF\Processor(_Total)\Interrupts/sec","\\LAPTOP-50QB2UVF\Processor(_Total)\% DPC Time","\\LAPTOP-50QB2UVF\Processor(_Total)\% Interrupt Time","\\LAPTOP-50QB2UVF\Processor(_Total)\DPCs Queued/sec","\\LAPTOP-50QB2UVF\Processor(_Total)\DPC Rate","\\LAPTOP-50QB2UVF\Processor(_Total)\% Idle Time","\\LAPTOP-50QB2UVF\Processor(_Total)\% C1 Time","\\LAPTOP-50QB2UVF\Processor(_Total)\% C2 Time","\\LAPTOP-50QB2UVF\Processor(_Total)\% C3 Time","\\LAPTOP-50QB2UVF\Processor(_Total)\C1 Transitions/sec","\\LAPTOP-50QB2UVF\Processor(_Total)\C2 Transitions/sec","\\LAPTOP-50QB2UVF\Processor(_Total)\C3 Transitions/sec","Use this template to create a basic Data Collector Set. You can add or remove counters and change the scheduling options later by editing its properties. Membership in the local Administrators group, or equivalent, is the minimum required to run this Data Collector Set without modification. See the help topic "Create a Data Collector Set From a Template" for more information about permissions and configuration."
"12/02/2020 23:58:12.563","7988371456"," "," "," "," "," "," "," ","13"," "," "," "," "," "," "," "," "
"12/02/2020 23:58:13.565","7983017984","5.4841133685896936711","2.4701554665504188435","2.860184743458126011","17462.580470120119571","0","0.91005832816296339249","750.20867988445797891","5","93.310692870840327373","0","0.22231758645334456781","93.088365299765300165","0","97.896738520208899104","16639.448709501219128"," "
"12/02/2020 23:58:14.551","7977172992","7.3566368501788659273","5.0148862839933050495","3.5632012073219740955","33248.560044874611776","0.13197229200123855586","0.26394458400247711172","1440.0818039431487705","10","89.014890338130228997","0","2.1020193149218084905","86.912871023208410293","0","1365.088099867291703","29567.787974556867994"," "
"12/02/2020 23:58:15.553","7978299392","5.2588009407259388439","3.6388902723615794699","1.5595258282928627924","22446.534516787138273","0","0.12996214918528872784","796.52857276752649796","7","92.422960172654740063","0","0.4245403590811962502","91.998419813573534043","0","51.904117523698467096","21205.826476749498397"," "
"12/02/2020 23:58:16.557","7978442752","6.1865730890373615836","3.5034111529219544856","2.0760991888590161203","22962.390503923088545","0.25950492467421376608","0.51901981459264523444","921.68414910517924454","5","91.642299153243229171","0","0.80193309793433442678","90.840366055308891191","0","207.25438163662408897","21168.842970529225568"," "
"12/02/2020 23:58:17.559","7976099840","5.2995863872747239753","2.5980841204758551299","2.727990321833360543","14306.862445204416872","0.12990620135750532982","0.51961482876145848042","485.87461721161440664","5","92.886166411230703943","0","0.39218284120755197986","92.493993546691712027","0","49.884457619262256856","13116.61928640881888"," "
"12/02/2020 23:58:18.565","7918190592","17.628172801148412674","11.138332150660398057","5.8282002940668018454","30849.960123161083175","0","0.51806843747320585614","1168.8982343269897228","15","81.763441938318379698","1.4495949568995785128","3.0376889715400547942","77.276148063092065854","1183.82033944605746","4376.1560279186614935","16484.94692853833476"," "
"12/02/2020 23:58:19.552","7822733312","16.623697683160230554","12.137061026898928517","5.5408306661357595857","27978.892991397227888","0","0","1474.0663106956933461","11","80.843148519084778059","1.9105847976323999671","4.8216042496841406972","74.110969603572883102","1270.4324079810305648","2574.2972477510356839","19413.098725464518793"," "
"12/02/2020 23:58:20.555","7937286144","17.744285564681895551","12.974083081249949245","4.6706711049417846127","27567.35778528508672","0","0.25947508532008317639","1542.4249051802260055","48","81.610529102590462003","1.0471569886541802763","3.0870869171288930488","77.476285196807381794","469.30370176995245401","2403.3132243505847327","20330.515352259259089"," "
"12/02/2020 23:58:21.560","7948075008","12.955763621676897657","9.0671046401044126384","3.4973080948155459424","28333.050788776850823","0.25906354328734743087","0.12953177164367371543","1752.9701004187229501","6","84.813387105117598708","0.6500861489242327762","2.8551603802490164163","81.308130628031634046","276.57530528740352338","596.92511932533136587","24669.920306517069548"," "
"12/02/2020 23:58:22.565","7908384768","21.963965131708828693","17.888660677281741584","3.6295800073490971371","24441.607037653731823","0.12962963516042327883","0","3316.022851190313304","57","78.381995965861236186","2.6816340561671343501","3.0352707891498971193","72.665101075972756917","1843.6728671283281074","1183.6539087557139283","17019.131391158691258"," "
"12/02/2020 23:58:23.551","7884136448","14.270721644861827926","11.624315463482238542","3.302362117015380516","24197.907291368246661","0","0","4206.9643875950241636","53","82.84422469344035278","2.9757181971341402082","0","79.868496351454979276","1549.0799662063184314","0","19945.292217146317853"," "
"12/02/2020 23:58:24.551","7834800128","23.983164700092483912","19.13436880171247978","5.5971314171660120351","40370.346748729578394","0.26032495183823445295","0","5647.0901541098792222","82","73.064049974873213955","2.8476896597881471429","1.310281930893177238","68.906078384191886244","2578.1280770843300161","943.68084713749806269","30984.521034985966253"," "
"12/02/2020 23:58:25.552","7946747904","12.983215858326735415","8.714687572422942452","4.1622413751768121415","20787.3376444999667","0.13007160381354240797","0.52027642588286060477","2110.6989160417315361","9","85.176821861539323777","2.5511355917303988328","2.5678977567867788956","80.057788513022146049","1260.6256658990369033","540.41084409776465236","15852.717367525923692"," "
"12/02/2020 23:58:26.557","7902679040","27.038336695240971608","19.827953003825577127","6.7389071230673183166","45211.558280826066039","0.25919218072070793202","0.25919218072070793202","4556.7899654269231178","81","72.006796603808098212","2.0434698788369614064","4.4184792220770985338","65.5448475028940436","2410.7787890484946729","4583.6648734799000522","31677.553658740027458"," "
