"(PDH-CSV 4.0) (Eastern Standard Time)(300)","\\LAPTOP-50QB2UVF\Memory\Available Bytes","\\LAPTOP-50QB2UVF\Processor(_Total)\% Processor Time","\\LAPTOP-50QB2UVF\Processor(_Total)\% User Time","\\LAPTOP-50QB2UVF\Processor(_Total)\% Privileged Time","\\LAPTOP-50QB2UVF\Processor(_Total)\Interrupts/sec","\\LAPTOP-50QB2UVF\Processor(_Total)\% DPC Time","\\LAPTOP-50QB2UVF\Processor(_Total)\% Interrupt Time","\\LAPTOP-50QB2UVF\Processor(_Total)\DPCs Queued/sec","\\LAPTOP-50QB2UVF\Processor(_Total)\DPC Rate","\\LAPTOP-50QB2UVF\Processor(_Total)\% Idle Time","\\LAPTOP-50QB2UVF\Processor(_Total)\% C1 Time","\\LAPTOP-50QB2UVF\Processor(_Total)\% C2 Time","\\LAPTOP-50QB2UVF\Processor(_Total)\% C3 Time","\\LAPTOP-50QB2UVF\Processor(_Total)\C1 Transitions/sec","\\LAPTOP-50QB2UVF\Processor(_Total)\C2 Transitions/sec","\\LAPTOP-50QB2UVF\Processor(_Total)\C3 Transitions/sec","Use this template to create a basic Data Collector Set. You can add or remove counters and change the scheduling options later by editing its properties. Membership in the local Administrators group, or equivalent, is the minimum required to run this Data Collector Set without modification. See the help topic "Create a Data Collector Set From a Template" for more information about permissions and configuration."
"12/02/2020 23:54:24.129","8065892352"," "," "," "," "," "," "," ","25"," "," "," "," "," "," "," "," "
"12/02/2020 23:54:25.114","8066166784","4.3597407347204182315","1.5873902795838752411","2.6456436931079325703","13226.517445460553063","0","1.0582635728218465765","693.88673594358692753","10","93.140249105981794742","0","1.2491669375812743947","91.891072009102728657","0","245.85737935336462101","12090.696990431373706"," "
"12/02/2020 23:54:26.117","8088027136","8.9124017449755505993","5.0604171427096593661","3.6331302205494520052","29118.730422556407575","0","0.64877040648698658387","1465.8015348566311786","16","89.318018774919693215","0","1.1042370475366027893","88.21379169252205088","0","754.32478714239960027","26269.834033599840041"," "
"12/02/2020 23:54:27.123","8088006656","10.138973221859348683","6.6036246084193397365","2.9781013158462608104","28422.055793748557335","0.12948439534536365647","0.51792763710717881764","1460.881734115347399","15","89.984534664646247393","0","0.62983055553290467898","89.35470410911334227","0","946.73887738448661366","25127.364721506117348"," "
"12/02/2020 23:54:28.112","8065957888","11.433152447018690268","6.3168039923009793313","6.1852022246469768874","19700.062978345093143","0.3947951960756173051","0.52639696372961897186","808.58090311816090434","9","87.660017278732965451","0.089092203507412995322","1.3317844193047998491","86.239130549034371143","50.536306444885056521","157.67327610804136384","15784.509954995397493"," "
"12/02/2020 23:54:29.116","7994150912","25.918171664793920428","19.590807507209753169","5.9680597732635893848","52709.134951427389751","0","0.2594843254707848712","2554.7489984018870928","74","71.614315938158597419","3.0058113448715277904","6.2921411681617263056","62.316363425125345543","2638.4459234665355325","5133.4114039651021812","29116.566002847092022"," "
"12/02/2020 23:54:30.117","8004214784","15.45966251756649612","10.274903815678506191","5.0724250435535154224","26593.625318976712151","0","0.39019115201133280912","1532.8457385989731847","28","83.961039019414869244","0.74976673735050192171","2.4226352621206928006","80.788647008709304487","170.76001387649799312","1569.7938117769288056","21328.025592831836548"," "
"12/02/2020 23:54:31.121","7966908416","14.760095942491901155","9.6008454354179733059","4.800422717708986653","24286.524785659210465","0.51897108134187164286","0.51896111722465054772","1975.2110022641179512","7","84.658976095285652264","0.89967010800704494411","2.5416270925144370807","81.217668930646951253","333.8525155189099678","923.8247220478493773","20547.376611847419554"," "
"12/02/2020 23:54:32.126","7965114368","18.262203347608675585","12.565082663538348129","5.1814733871397766762","25701.741207652517915","0.12952862721939642499","0.77722150549273005815","2129.1265507055468333","57","81.800044011877631078","0.75362381703156200441","3.2509894713719846848","77.795440671909361185","107.45124648420517133","794.94024019333267006","21232.565289068726997"," "
"12/02/2020 23:54:33.127","7931015168","18.597292063142045748","13.393737406663502654","5.0714194977206163983","25981.602955846752593","0.39011380141796375698","0.26007586761197581948","4094.579186614840637","65","80.64689802453393952","3.6078261244720986056","1.7975215195253639866","75.241550380536466491","2595.5637331736511442","934.76246796865621036","17984.190729892692616"," "
"12/02/2020 23:54:34.129","7895326720","18.768338339678226845","13.646913888571967632","5.4587675517780631651","26988.963751759431034","0","0.38990697711095717581","4189.388300397009516","60","80.116331265015659824","2.8981601345619263377","2.1614174159714130141","75.056743732735938579","2299.8214543995018175","1311.6169232122158519","18254.832794296045904"," "
"12/02/2020 23:54:35.114","8022081536","12.113463746065644244","8.8547355899276407598","4.2291198713804174503","22670.371879360125604","0","0.39648569726287535842","3160.7583627637086465","35","84.997416849449521692","1.8852431561735267795","0.95951101822821238674","82.152652525143849971","1425.081805176700982","707.46582493458731733","16221.978212488627832"," "
"12/02/2020 23:54:36.118","7965212672","17.225515127758384892","13.363280030179192082","3.5030002827804636034","26248.759002834118292","0","0.2594744906713336019","2307.6270061708100911","45","81.186081701035078595","2.0136599504147745243","4.4486508342820796358","74.723790844489286656","1278.3615927966964136","4541.5215432325348957","16756.201797398320195"," "
"12/02/2020 23:54:37.120","7935442944","17.078670190891052982","13.38698858486686305","3.5092051729438584751","24139.197649163150345","0.12997241043372714797","0","4157.2840807461352597","63","79.92857057299256951","3.5648634296505985475","1.6692885405478783412","74.694408621040736307","2300.7298454069245963","510.05334099910561463","17473.569055832373124"," "
